dish_ID,dish_name,cluster
192001,覆盆子鮮奶油蛋糕,0
192003,餐桌上的人妻料理五花肉與黑木耳的邂逅,4
192008,滑嫩嫩蒸蛋,1
192013,炸甜甜圈,0
192018,金小胖太陽便當,1
192021,印尼小脆薯,3
192024,異國風情辣味油漬番茄蛤蠣義大利麵,1
192026,港式蘿蔔糕,1
192030,烤箱料理免油炸的香料偽炸雞,1
192038,古早味蛋餅,0
192039,蒜味蛤蜊燉雞湯,1
192041,免烤箱就能完成不甜不膩的千層乳酪蛋糕,0
192058,零失敗料理青椒炒玉米蛋,1
192068,海帶芽豆腐魚湯,4
192072,焗烤乳酪蒜味雞肉,1
192073,焦糖瑪德蓮,0
192076,電鍋料理油蔥雞腿,4
192089,鮭魚味噌湯,1
192090,炒蛋附脆培根及蕃茄3021,1
192096,寶寶食譜地瓜咖哩雞,2
192098,花生餅乾,0
192099,炒蛋附脆培根及番茄,1
192102,3021炒蛋附脆培根及蕃茄,1
192106,日式煮魚電鍋版,1
192110,自製黃金薯餅,4
192116,泡麵蝦仁,2
192117,大蒜炒鹹豬肉,1
192119,自製原味優格紅布朗優格粉,0
192120,手工黑芝麻漢堡排高纖低脂多健康,1
192121,東販小食堂開心果蔓越莓特濃蛋糕,0
192122,辣炒脆土豆,4
192123,清燉番茄牛肉湯,2
192124,健康炒高麗菜,2
192125,蕃茄炒蛋,4
192129,お弁当170315,4
192135,上湯苟杞蒸山藥,4
192149,韭菜炒蛋,1
192151,栗子糙米雜糧飯,3
192159,豆鼓豆乾炒肉絲,4
192161,香蔥起司餅,0
192177,餐桌上的人妻料理蘋果啤酒搭上繽紛水果,3
192179,港式香腸麵包湯種法,0
192180,香煎雞腿排,3
192182,炒蛋附脆培根及蕃茄,1
192185,日本麵包機輕鬆製作蔥油餅,3
192197,太陽蛋火腿吐司,3
192203,麻醬蔬食,1
192209,酸辣湯,4
192211,豆皮涼拌小黃瓜,2
192216,一鍋到底咖哩雞肉,4
192219,懶人簡單料理四季豆九層塔蛋,1
192222,寶寶食譜地瓜球,3
192231,溫暖晚餐築地櫻花蝦小獅子頭白菜滷,4
192234,超級下飯豆板肉燥零失敗真美味,4
192235,低熱量椰子油版檸檬瑪德蓮蛋糕,0
192236,剝皮辣椒雞湯,1
192237,鳳梨酥40個,0
192240,鮪魚沙拉三明治,2
192244,炒蛋附炒洋菇片,1
192245,炒蛋附脆培根及番茄,1
192246,玉米濃湯,0
192249,杏鮑菇炒鹹蛋,4
192258,草莓醬,3
192262,地瓜燒雞,4
192263,春川炒雞,2
192265,牛肉麵,2
192266,豪華焗烤總匯健康快速版,4
192270,烤薯條,3
192276,洋蔥黑胡椒石斑魚珍珠龍膽龍虎斑,1
192286,家常辣炒白菜,4
192287,嗑飯兩碗開陽白菜,2
192292,韓式小白菜生泡菜얼갈이겉절이,1
192296,水合法蔥花起司玉米小餐包,0
192301,黃金法國吐司,3
192307,四季豆炒飯便當,0
192309,義式蘑菇蕃茄肉醬快速煮紅醬義麵的功臣,2
192310,一鍋到底肉香油豆腐,3
192311,辣炒碎豆腐,4
192314,省時美味椰奶蕃茄咖哩飯,4
192315,蒜苔炒肉絲三味長蒜一族1,1
192317,韓式涼拌小黃瓜,2
192318,蒜苗生菜炒豬肉長蒜一族2,2
192320,3011鮪魚沙拉三明治,2
192324,3031炒蛋附炒洋菇片,1
192325,3021炒蛋附脆培根及番茄,1
192326,簡易鮭魚味噌湯附實作影片,4
192327,蒜香酥肉無油料理,4
192332,寶寶食譜入口即化藍莓優格餅,0
192333,蔥油餅水餃皮快速版,3
192343,簡易版泰式打拋豬,1
192344,韓式泡菜,2
192346,素免揉麵包核桃葡萄乾,0
192352,薑汁燒肉,1
192359,雪花巧克力脆片超簡單零失敗,3
192362,黃金球,3
192364,黑米芝麻糊,3
192369,お弁当170316,1
192373,鮪魚沙拉三明治,2
192381,湯圓,3
192384,肉豆腐一超簡單一鍋到底,3
192388,甜椒蝦仁,1
192390,脆冰芒果青情人果,3
192392,炒蛋附脆培根及蕃茄,1
192393,炒蛋附炒洋菇片,1
192395,鮪魚沙拉三明治,2
192396,培根焗烤燉飯,2
192399,炒蛋附炒洋菇片,1
192401,鳳梨果醬,3
192403,紅燒牛肉電鍋,2
192406,炒蛋附脆培根和番茄,1
192409,蟹腳拌雞蛋豆腐,4
192411,漬檸檬胡椒蒸雞胸肉,3
192413,黑胡椒洋蔥豬肉,2
192414,什錦炒泡麵,2
192416,史努比炒素米粉,1
192417,金針蘿蔔排骨湯,1
192419,四種食材就給你蜜汁叉燒而且零失敗,1
192429,山與海的滋味龍鳳腿,1
192442,金針菇烘蛋,3
192452,番茄蔬菜湯,2
192456,西芹炒花枝,2
192463,3021炒蛋附脆培根及蕃茄,1
192464,3031鮪魚沙拉三明治,2
192465,3031炒蛋附炒洋菇片,1
192468,放生小火慢滷雪蓮子鷹嘴豆,3
192473,古早味高麗菜乾滷肉無油料理,4
192476,咖哩麻婆豆腐,3
192477,省時美味洋蔥蕃茄印度咖哩飯,2
192479,日式紅蘿蔔燉牛肉超簡單,1
192482,清香檸檬糖霜磅蛋糕,0
192498,甜甜圈飯糰,1
192501,戴著狗狗帽帽的小女孩便當,1
192508,草莓生乳捲,0
192512,上海排骨菜飯,1
192513,油悶筍,1
192518,紅棗麻油雞,1
192521,寶寶食譜平底鍋烘芝麻蛋糕,0
192522,香菇滷肉燥,1
192526,核桃肉桂捲水合法,0
192527,お弁当170317,4
192536,冰花煎餃,3
192537,烤蜂蜜芝麻南瓜,1
192541,香菇蛋花湯附實作影片,3
192544,金莎杏鮑菇,4
192550,日式菇菇燉飯,2
192551,糯米椒炒皮蛋,1
192553,韓式泡菜炒烏龍,4
192556,草莓馬芬蛋糕,0
192558,中卷炒韭菜花,1
192559,西餐丙級煎火腿乳酪三明治,3
192562,南瓜麵疙瘩濃湯,0
192564,鮪魚沙拉三明治,2
192565,草莓乳酪酥皮塔,3
192566,馬鈴薯炒牛肉絲,4
192567,皮蛋瘦肉粥,4
192568,香酥派,0
192569,炒蛋附脆培根及蕃茄,1
192575,炒蛋附炒洋菇片,1
192583,家常紅燒牛肉,2
192584,蘿蔔排骨酥湯,2
192587,義式脆皮蜂蜜檸檬雞,1
192589,電鍋版地瓜球,3
192595,家常燒豆腐,4
192600,用小撇步煮出超香濃馬鈴薯濃湯,4
192606,酪梨青花菜泥副食品5個月,1
192607,自家居酒屋蜜汁韭菜豬肉捲,1
192608,素食大阪燒,0
192610,眷村烤餅,0
192615,寶寶食譜紅蘿蔔菇菇豬肉飯糰棒,1
192622,黑芝麻金瓜飯,1
192627,起司蕃茄蒸蛋營養又美味,0
192638,味噌鮭魚佐豆腐,4
192644,蒜香奶油煎豬排,1
192645,酪梨蝦仁盅,1
192650,鮭魚蔬菜烘蛋,0
192653,焦糖抹茶雞蛋布丁,0
192657,鹽焗五花肉,1
192659,蜂蜜蛋糕,0
192661,日式家常紅燒肉不加一滴水,1
192662,麻油旗魚排,1
192667,滑蛋絲瓜,1
192669,涼拌黃瓜片,1
192679,焗烤蕃茄,1
192685,炒蛋附脆培根及蕃茄,1
192691,鮪魚沙拉三明治,2
192692,四款高麗菜豬肉餃造型,1
192695,奶油高麗菜卷,2
192703,火腿夾心蛋新食感的冷凍蛋料理,3
192707,蔓越莓餅乾,0
192718,草莓甜點罐,0
192720,奇亞籽水果氣泡飲,3
192724,花心草莓棒,3
192725,薄荷清涼蜜檸檬凍飲,3
192726,焦糖烤布蕾,0
192727,鹽麴炒雙菇,1
192729,醋溜高麗菜,1
192731,醋蜜蕃茄,1
192733,番茄海鮮牛肉湯,1
192741,韭菜蔥蔥菇菇起司炒蛋清冰箱健康料理,4
192742,甜心番薯餅,4
192745,三色蔬菜肉捲,1
192746,低脂高纖雞肉丸,1
192752,橙香乳酪蛋糕,0
192762,香蕉泥副食品6個月,3
192763,貓爪蛋糕,0
192767,味噌鮭魚佐豆腐,4
192777,十分鐘上菜起司紅醬義大利麵,0
192786,肉燥,1
192790,鹽酥杏鮑菇,4
192806,零難度美味韓式蒸蛋輕鬆做,3
192808,古早味早餐麵茶,3
192848,原味手作貝果初體驗,0
192850,低糖低油南瓜馬芬,0
192852,照燒五花肉,2
192855,鮮奶油磨菇雞肉義大利麵,0
192857,清冰箱料理海鮮粥,2
192858,媽媽的味道高麗菜粥,4
192862,咖哩炒米粉,2
192867,3021炒蛋附脆培根及蕃茄,1
192869,炒蛋附脆培根及蕃茄,1
192873,炒蛋附炒洋菇片,1
192877,牛粒台灣馬卡龍,0
192879,西餐丙級西班牙恩利蛋,4
192883,西餐丙級炒蛋附炒洋菇片,1
192885,西餐丙級炒蛋附脆培根及蕃茄,1
192886,お弁当170320,1
192889,炒蛋附脆培根及蕃茄,1
192890,涼拌雙色洋葱沙拉,1
192895,簡單美味吉古拉起司條,1
192904,巧克力豹紋戚風捲,0
192909,焦糖爆米花,3
192917,炒蛋附脆培根及蕃茄,1
192919,炒蛋附脆培根及番茄,1
192926,七喜方型披薩,2
192934,法式可可烤布丁,0
192937,寶寶食譜櫛瓜烘蛋,2
192939,炒蛋附脆培根及番茄,1
192942,炒蛋附炒洋菇片,1
192943,鮪魚沙拉三明治,2
192945,鮪魚沙拉三明治,2
192948,炒蛋附洋菇片,1
192949,炒蛋附脆培根及番茄,1
192955,氣炸鍋製作無油洋芋片,3
192960,美味的靈魂冰火菠蘿油,0
192962,炒蛋附脆培根及番茄,1
192966,炒蛋附炒洋菇,1
192970,鮪魚沙拉三明治,2
192977,鮪魚沙拉三明治,2
192978,炒蛋附脆培根及蕃茄,1
192979,寶寶食譜芝麻雞蛋磨牙餅一歲以上,0
192980,炒蛋附炒洋菇片,1
192981,糖醋菇菇肉布丁冷凍蛋料理冷凍卵の作り方,1
192983,鮪魚沙拉三明治,2
192985,炒蛋附脆培根及番茄,1
192986,炒蛋附脆培根與番茄,1
192987,炒蛋附炒洋菇片,1
192990,金銀蛋菠菜,1
192991,蕃茄牛肉湯電鍋版,2
192992,炒蛋附洋菇片,1
192994,南瓜濃湯,1
192996,鮪魚沙拉三明治,2
192997,櫛瓜泥副食品5個月,1
193002,炒蛋附洋菇片,1
193005,鮪魚沙拉三明治,2
193008,紅燒南瓜,1
193017,鮪魚沙拉三明治,3
193018,沙茶蕃茄牛肉佐洋菇,1
193021,火腿蛋三明治,1
193022,炒蛋附脆培根及蕃茄,1
193023,毛孩野餐趣黃金鮭魚飯團,3
193024,炒蛋附脆培根及蕃茄,1
193026,馬鈴薯沙拉,4
193029,清炒蘆筍,1
193034,薑黃黑糖拿鐵,3
193043,剝皮辣椒雞湯麵,4
193044,超下飯焦糖肉燥,1
193054,酥皮蘋果派迷你版,3
193055,西餐丙級炒蛋附脆培根及蕃茄,1
193057,鮪魚沙拉三明治,2
193058,古早味蛋糕,0
193059,鮪魚沙拉三明治,2
193062,西餐丙級炒蛋附炒洋菇片,1
193066,炒蛋附脆培根及蕃茄,1
193067,西餐丙級鮪魚沙拉三明治,2
193069,炒蛋附炒洋菇片,1
193072,桃酥,0
193076,蒜苗香腸,1
193077,炒蛋附脆培根及蕃茄,1
193078,炒蛋附脆培根及蕃茄,1
193080,鮪魚沙拉三明治,2
193081,鮪魚沙拉三明治,2
193085,炒蛋附炒洋菇片,1
193086,炒蛋附培根番茄,1
193088,醋溜高麗菜,4
193089,炒蛋附脆培根及蕃茄,1
193092,南瓜饅頭,0
193093,炒蛋附炒洋菇片,1
193095,卡士達泡芙,0
193099,鮪魚沙拉三明治,1
193100,豆干韭菜炒冬粉,1
193101,柑橘果醬,3
193102,涼拌金針黑木耳,2
193115,炒蛋附洋菇片,1
193116,鹽麴香烤鮭魚鮭の塩麹焼き,3
193118,西餐丙級早餐煎餅,0
193135,乾煸四季豆免油炸更健康,1
193136,乾炒核桃,3
193140,親子料理脆脆原味餅乾棒,0
193144,蕃茄牛肉湯餃,4
193146,電鍋料理醬燒雞腿,1
193156,雪寶造型咖喱飯,3
193163,省時美味香辣蕃茄蘑菇義大利麵,1
193164,番茄雞肉蔬菜炊飯,2
193166,芋香西米露,4
193175,香噴噴薑味麻油雜菇炊飯,1
193185,高麗菜香菇雞飯電鍋版,1
193191,玉米濃湯調理機篇,2
193194,春浪漫草莓奶昔,3
193195,寶寶食譜棉花蛋糕,0
193197,日式梳乎厘鬆餅人囗即溶的秘密,0
193199,炒蛋附炒洋菇片,1
193202,蔬菜片湯,2
193204,蔬菜片湯,2
193205,蔬菜片湯,2
193206,炒蛋附炒洋菇片,1
193207,蔬菜片湯,2
193208,蔬菜片湯,2
193209,炒蛋付炒洋菇片,1
193210,蔬菜片湯,2
193211,蔬菜片湯,2
193212,港式臘味煲仔飯,1
193216,炒蛋附炒洋菇片,1
193219,蔬菜片湯,2
193224,麻辣乾煸四季豆啾啾四季豆2,4
193226,黑胡椒乾煸四季豆啾啾四季豆3,1
193228,香橙布丁蛋糕電子鍋,0
193238,海鮮霸紫蘇梅蒸鱈魚,1
193240,蘆筍炒蝦仁,2
193242,炒蛋附炒洋菇片,1
193243,饗瘦美味紫蘇梅蒸鱈魚,1
193247,家常菜芥藍沙茶炒牛肉,1
193248,西餐丙級蔬菜片湯,2
193262,蔥油餅,3
193264,泰式打拋豬,2
193267,洋蔥燉豬肉電鍋版,1
193270,西餐丙級蔬菜片湯,2
193276,豬肉片捲蘆筍,1
193278,角落生物白熊便當,1
193282,小韮菜煎蛋,1
193285,木須炒肉,4
193303,低卡香烤杏鮑菇,4
193306,泡菜炒泡麵,0
193316,蜜漬小番茄,1
193317,純米蘿蔔糕,1
193320,葡萄奶酥麵包,0
193321,果醬酥餅,3
193325,炒蛋附炒洋菇片,1
193333,電鍋平底鍋西班牙烘蛋,0
193344,蜂蜜起司蛋糕好上手零失敗,0
193345,蜂蜜橄欖油烤白花椰菜,1
193347,美味小點心鮮奶棒,0
193350,自制檸檬醋食譜,3
193352,高麗菜黃金泡菜,2
193355,炒蛋附炒洋菇片,1
193356,蔬菜片湯,2
193358,蔬菜片湯,2
193361,炒蛋附炒洋菇,1
193366,蔬菜片湯,2
193367,西餐丙級火腿乳酪恩利蛋,0
193371,炒蛋附贈炒洋菇,1
193372,德式熱狗捲,0
193376,自製麵包粉,3
193382,紅椒雞胸肉香鬆飯糰一口飯糰,1
193383,蔬菜片湯,2
193386,午茶原味司康餅,0
193387,蕃茄牛肉麵,2
193394,蔬菜片湯,2
193395,餐桌上的人妻料理五花肉捲上小番茄,1
193396,蔬菜片湯,2
193403,寶寶食譜蔓越莓司康,0
193405,餐桌上的人妻料理經典菜三杯雞,2
193411,自製鬆餅粉健康美味現成鬆餅粉,0
193416,豬排三明治,4
193418,雞蛋豆腐燴絞肉,4
193429,青醬迷迭仿起司通心粉素食,4
193433,蔬菜片湯,2
193440,蔥蛋捲,3
193449,焗烤青花菜,1
193450,炒蛋附炒洋菇片,1
193455,零失敗料理絲瓜蛤蜊上桌啦,1
193457,電鍋版焦糖布丁,0
193458,超下飯炒黑胡椒肉末,1
193461,蔬菜片湯,2
193463,麻油爆薑片,1
193472,韓式泡菜炒雞,4
193481,雞肉丼飯,1
193483,木須炒餅清冰箱料理,2
193488,酸白菜粉絲,1
193494,媽媽的愛心便當,4
193495,蔓越莓司康,0
193496,鮮食,1
193499,蔬菜片湯,2
193500,蔬菜片湯,2
193505,玉米花椰蕃茄盅綠巨人玉米,4
193510,蛋塔現成塔皮,0
193511,香濃牛奶起士饅頭,0
193513,自製彰化肉圓,4
193514,炒蛋附炒洋菇片,1
193517,家常燒豆腐,4
193519,日式味噌湯,1
193521,花生糙米漿,3
193524,唐老鴨便當,0
193529,炒蛋附炒洋菇片,1
193530,炒蛋附炒蘑菇片,1
193535,惡魔蛋,1
193540,紹興花椒雞,3
193541,蕃茄蛋炒飯,2
193543,芋頭排骨酥湯,4
193546,香蕉百香果舒芙蕾,3
193549,寶寶食譜法式可麗餅,0
193553,巧克力醬千層麵包,0
193554,巧克力醬千層花麵包,0
193555,巧克力醬千層星星花麵包,0
193560,蔬菜片湯,2
193568,炒蛋附炒洋菇片,1
193570,西餐丙級德式熱馬鈴薯沙拉,4
193572,蔬菜片湯,2
193574,魚鬆蛋餅,0
193576,豆乳醬蝦仁,1
193580,完勝征服寶寶味蕾寶寶餛飩副食品,2
193582,芝麻饅頭,0
193584,蕃茄南瓜肉絲燉飯,2
193594,醬燒豬五花,4
193598,免機器南瓜山藥濃湯,4
193599,蕃茄菠菜麵包,1
193612,炒蛋附洋菇片,1
193613,蔬菜片湯,2
193616,蔬菜湯,2
193617,皮蛋瘦肉什錦粥,4
193620,蔥花捲饅頭,0
193626,3種材料完成台式傳統蘿蔔糕,1
193627,電鍋版簡單做滷豆干,3
193629,小烤箱原味約克夏布丁,0
193630,快速韓式泡菜豬肉,4
193631,蒜辣豆干,4
193633,魚香烘蛋,4
193639,低熱量版打拋肉,2
193643,炒蛋附炒洋菇片,1
193646,蔬果加工,3
193656,絞肉玉米,3
193662,五香鹹酥雞,4
193664,番茄鮮蝦義大利麵,2
193670,蔓越莓餅乾,0
193673,幼兒食譜幼兒版油飯,1
193683,草莓桑椹果醬,3
193691,萌萌療癒系立體貓熊手工餅乾,0
193692,吻仔魚煎蛋,4
193693,かにの川燙小卷,3
193696,海鮮洋蔥盅,1
193699,家常燒豆腐,4
193701,蔬菜片湯,2
193706,無油也酥脆吐司糖餅嚕甲嚕ㄙㄨㄚˋ嘴,3
193707,厚生廚房蘿蔔絲炒牛肉,4
193708,花椰菜湯,1
193711,咖哩拉麵,4
193725,西餐丙級義大利蔬菜湯,2
193731,棉花餐包,0
193745,肉末皇帝豆,4
193751,台式泡菜影片,2
193755,照燒雞腿,3
193756,咖哩飯,4
193759,醬燒雞腿,3
193760,照燒雞腿,3
193761,花雕雞,4
193765,心動煎蛋捲,2
193766,臘腸上海菜飯鑄鐵鍋版,1
193769,巧克力磚核桃餅乾,3
193780,蘋果派,3
193783,蛋香馬鈴薯餅,3
193784,番茄蛋肉末燴飯,4
193785,味噌雞腿,3
193793,蒜香雞肉義大利麵,2
193795,醬燒佃煮金針菇,1
193796,大阪燒培根九層塔蛋媽媽手作幸福料理,2
193801,芋頭饅頭,0
193804,奶油蘑菇鱸魚排附香芹馬鈴薯,3
193805,爆漿吐司起司條,0
193810,炒蛋附炒洋菇片,1
193815,週末早午餐蔬菜滿滿的起司蕃茄烘蛋,2
193817,副食品地瓜葉泥6個月又14天,3
193825,巧克力蛋糕,3
193827,健康芝麻包,0
193835,涼拌小黃瓜,1
193836,烤西班牙紅椒脆皮雞腿排,3
193842,副食品地瓜米餅,3
193845,蟹肉磨菇南瓜濃湯媽媽手作幸福料理,1
193848,滷肉飯,3
193853,炒平安麵線,1
193858,鳳梨酥,0
193859,自製鹹豬肉,1
193861,南瓜蜂蜜枕頭蛋糕燙麵法,0
193872,寶寶食譜自製地瓜圓,3
193874,蒸瓜仔肉,4
193887,青椒炒羊肉,2
193898,日式咖哩飯,4
193901,草莓鮮奶油乳酪派8吋,0
193902,番茄炒蛋,4
193903,蔭瓜香菇雞湯,1
193909,蜜糖吐司條,3
193910,鹹蜆仔,1
193914,蜜香蛋糕完整互動影音,0
193917,葡萄乾辮子麵包,0
193918,5分鐘棉花糖朱古力微波蛋糕,0
193921,朱古力小餐包,0
193927,檸檬瑪德蓮,0
193942,葡萄乾水,3
193945,芋頭蛋糕_擠花,0
193946,海苔米仙貝,0
193949,奶油酥條,3
193952,黑芝麻饅頭,0
193969,甜蜜吐司,3
193974,蔬菜片湯,2
193975,醬燒豬排蛋早餐,2
193977,焗烤菠菜一人食,2
193984,鮮蝦蘆筍義大利麵,0
193987,蜂蜜蛋糕,0
193990,週末一鍋紅燒蘿蔔,4
193992,不失手的南瓜濃湯,4
194000,西餐丙級總匯三明治附薯條,1
194008,炒蛋附炒洋菇片,1
194012,自製原味蕃茄醬,1
194015,下飯料理微辣荷包蛋佐青椒,1
194022,蔬菜片湯,2
194026,香菇鑲肉,4
194027,微波爐版煎梅花豬排,1
194036,台式鳳梨酥,0
194038,原味貝果,0
194043,糯米椒小炒肉曾太,4
194046,超軟奶香麵包,0
194051,義大利麵沙拉一人食,1
194068,咖哩飯,4
194072,お弁当170327,3
194073,這樣的滷蛋滷肉方法肯定令你胃口大開,1
194082,蔬菜片湯,2
194086,炒蛋附炒洋菇片,1
194088,蔬菜片湯,2
194093,昆布馬鈴薯排骨湯,4
194097,炒蛋附洋菇片,1
194098,卡通壓模餅乾,0
194099,燒肉便當,1
194108,素食版美乃滋蛋黃醬,3
194113,原味磅蛋糕,0
194118,鮮奶米戚風蛋糕無麩質配方,0
194119,葡萄乾鮮奶吐司,0
194128,好吃不膩口的無奶油基本款原味海綿蛋糕,0
194132,兩種材料馬林糖蛋白脆餅,3
194137,黑胡椒蒜苔豆干長蒜一族5,1
194148,蒜辣啤酒蝦,4
194153,一鍋到底暖心暖胃蒜苗魚片鍋,2
194157,炒蛋附炒洋菇片,1
194158,香煎鮭魚佐奶油蘋果,3
194161,蔬菜片湯,2
194165,寶寶食譜奶香芝麻餅乾,0
194167,黑嚕嚕皮蛋炒肉末,2
194180,義式油漬蕃茄,1
194188,海苔豬肉蛋捲,1
194191,韓式醃辣蘿蔔絲무생채,4
194193,起司玉子燒,0
194194,青豆仁漿湯附麵包丁,1
194196,火腿乳酪恩利蛋,0
194197,早餐輕鬆做法式吐司,3
194205,草莓塔,0
194206,河粉壽司粄條壽司,2
194211,鮮蝦番茄豆腐簡易家常菜,2
194225,簡易皮蛋瘦肉粥,0
194231,传统鸡蛋糕,0
194236,炒蛋附洋菇片,1
194241,炒蛋付炒洋菇片,1
194243,炒蛋附炒洋菇片,1
194244,蔬菜片湯,2
194245,蔬菜片湯,2
194249,蔬菜片湯,2
194254,炒蛋附炒洋菇片,1
194255,炒蛋附炒洋菇片,1
194256,纸杯蛋糕,0
194259,鍋貼,4
194260,蔬菜片湯,2
194267,蔬菜片湯,2
194272,炒蛋附炒洋菇片,1
194275,お弁当170328,2
194276,銅鍋料理炸迷你甜甜圈,0
194279,草莓藍莓荷蘭鬆餅,0
194281,西餐丙級焦糖布丁,0
194282,蔬菜片湯,2
194285,仿西堤鮮蝦蘆筍沙拉醬,2
194286,超超簡易版法國油封鴨腿炸薯條,4
194288,拌飯好開胃沙茶青椒肉末,1
194291,炒蛋附炒洋菇片,1
194292,豬肉高麗菜水餃餡,4
194301,炒蛋附炒洋菇片,1
194307,快速素食乾煸四季豆,1
194308,炒蛋附炒洋菇片,1
194309,高麗菜絲沙拉,1
194312,蔬菜片湯,2
194315,炒蛋附炒洋菇片,1
194323,蔬菜片湯,2
194326,副食品昆布柴魚高湯,1
194328,牛排蓋飯上的牛排,4
194329,鹹蛋炒洋蔥,1
194333,營養滿分酪梨蜂蜜芥末籽蛋沙拉,1
194337,麻婆豆腐,4
194339,蔥爆鮮魷片,2
194342,炒蛋附炒洋菇片,1
194343,蔬菜片湯,2
194345,便當料理日式和風咖哩雞,4
194350,椒鹽蒜泥白肉,4
194351,青豆仁漿湯附麵包丁,1
194352,青豆仁漿湯附麵包丁,1
194354,火腿乳酪恩利蛋,0
194356,熱狗好朋友番茄羅勒醬簡單輕鬆做,1
194368,豆漿黑糖枸杞饅頭,1
194369,蕃茄蛋炒飯,4
194374,影片簡易極速版台式香菇肉燥飯,3
194386,3011火腿乳酪恩利蛋,0
194396,烤饅頭,0
194399,青豆仁漿湯附麵包丁,1
194402,火腿乳酪恩利蛋,0
194404,寶寶食譜高麗菜飯,1
194417,高麗菜絲沙拉,1
194419,高麗菜沙拉,1
194426,洋蔥牛肉炒寬冬粉,1
194427,雞肉飯_飛利浦雙向智旋電子鍋體驗,3
194432,蛋糕饼干,3
194433,櫛瓜西葫蘆高麗菜海鮮煎餅,2
194434,香煎雞腿排_飛利浦雙向智旋電子鍋體驗,3
194441,春天的豌豆寶寶便當,3
194444,阿花的辣椒醬,1
194445,紅酒燉牛肉_飛利浦雙向智旋電子鍋體驗,2
194449,寶寶食譜蕃茄牛奶饅頭,0
194452,半熟奶油乳酪塔,0
194453,泰式涼拌中卷電子鍋版,2
194457,餛飩皮大變身蔥小餅,3
194462,北海道牛奶吐司直接法,0
194464,紅棗山藥排骨湯電子鍋版,2
194468,胡椒蝦,1
194469,香滷棒棒腿電子鍋版,4
194471,高麗菜絲沙拉,1
194476,蝸牛蔓越莓鮮奶餐包電子鍋版,0
194481,無法控溫烤箱烤迷迭香歐式麵包有彩蛋,0
194489,高麗菜絲沙拉,1
194499,草莓果醬,3
194501,鹽烤馬鈴薯佐薑黃沙拉醬,4
194504,茶油拌麵線,0
194506,氣炸鍋奇異果乾,3
194513,紅蘿蔔炒蛋,1
194521,家常豆腐,4
194522,寶寶優格蛋糕,0
194524,芋香銀耳西米露,0
194528,韓式泡菜炒飯삼시세끼김치볶음밥,4
194533,牛奶彈吐司低溫發酵,0
194537,蒜香黑胡椒牛肉,4
194539,電鍋版做滷海帶,4
194544,入口即化胡桃雪球親子同樂,3
194558,周莊纖蔬田濃情蜜意蜜蕃茄,1
194570,高麗菜泥副食品6個月,1
194582,六種材料做出美味又健康的南瓜濃湯,1
194584,蕃茄炒蛋,4
194587,高麗菜絲沙拉,1
194590,高麗菜絲沙拉,1
194593,滷控肉,2
194601,蘆筍炒蝦仁,1
194608,炒山茼蒿,1
194609,小敏兒的健康飽飽早餐烤蔬菜,1
194610,寶寶食譜平底鍋蛋糕捲,0
194613,氣炸鍋荷包蛋,3
194625,起司可樂餅午餐盒,4
194631,絲瓜蛤仔金針菇,1
194635,微波爐版蕃茄豬肉米粉,2
194643,紅棗排骨枸杞山藥湯,4
194648,摩堤_鑄鐵鍋料理水果咖哩,1
194652,小鬆糕,0
194655,萬用鍋小孩超愛煎薯條,3
194657,司康,0
194666,營養滿分照燒漢堡豆腐排,3
194669,簡易版日式牛肉炒烏龍,1
194671,蘑菇奶醬鮭魚一鍋搞定,1
194672,牛扒梅子醬,3
194673,高麗菜絲沙拉,1
194677,家常香菇滷肉,1
194681,培根高麗菜花捲,1
194696,寶寶漢堡排,2
194701,麻油燒酒雞,2
194702,七彩巧克力花生軟糖,3
194708,火腿乳酪恩利蛋,0
194713,韓式豬肉冬粉,2
194717,洋蔥燉湯咳嗽湯,1
194719,電鍋版涼拌豆干,4
194720,麻油豬排飯,1
194721,紅薑黃芝麻醬義大利麵,1
194723,蔥花蛋捲,3
194724,免烤盤子蛋糕,0
194725,好像很厲害的抹茶千層蛋糕,0
194728,西餐丙級火腿乳酪恩利蛋,0
194730,お弁当170330,3
194736,餅乾,0
194737,氣炸鍋鳳梨乾,3
194742,零技巧鮮蝦粉絲煲蝦味十足,4
194745,簡單俐落蒜香蝦皮高麗菜,1
194747,焗烤起司馬鈴薯,4
194761,3匙水燙青菜法,1
194824,小雞造型水餃,4
194830,可可熊杯子麵包,0
194833,寶寶優格藍莓餅,0
194839,甜滋滋香草草莓醬,3
194842,黃金招財溏心蛋,1
194844,夏威夷蛋炒飯,1
194852,零廚藝韓式飯捲,2
194854,奶油海鮮義大利麵附實作影片,2
194866,咖哩蕃茄麻婆豆腐,2
194870,咖哩捲餅,1
194871,西餐丙級煎恩利蛋,0
194879,冰花煎餃,3
194887,韓劇的醃蘿蔔零失敗鬼怪金善在吃的,1
194901,蕃茄果醬,1
194910,粉簡易日本照燒大阪燒,0
194927,川味紅燒牛肉麵,2
194928,糙米排骨粥,1
194935,涼拌海帶根,1
194936,彩椒黑胡椒豆腐小辣,2
194946,低卡巧克力豆硬餅乾超簡單新手一次會,0
194950,草莓鮮奶油蛋糕,0
194957,魚香肉絲偷呷步版,4
194959,香橙海綿蛋糕,0
194961,3013青豆仁濃湯,1
194963,香嫩烤雞佐莎莎醬,2
194966,3011火腿乳酪恩利蛋,0
